Amount,No. coins used,Time taken
300,12,0.0005
301,13,0.00056
302,14,0.00058
303,15,0.00058
304,16,0.00068
305,13,0.00052
306,14,0.00058
307,15,0.0006
308,16,0.0006
309,17,0.00064
310,13,0.00056
311,14,0.0006
312,15,0.00062
313,16,0.0006
314,17,0.00062
315,14,0.00054
316,15,0.00058
317,16,0.00064
318,17,0.00066
319,18,0.00062
320,14,0.00062
321,15,0.00058
322,16,0.00062
323,17,0.00066
324,18,0.00066
325,13,0.00056
326,14,0.00054
327,15,0.00058
328,16,0.0006
329,17,0.00066
330,14,0.00054
331,15,0.0006
332,16,0.00066
333,17,0.00062
334,18,0.00062
335,14,0.00054
336,15,0.00062
337,16,0.00058
338,17,0.00058
339,18,0.00062
340,15,0.00056
341,16,0.00064
342,17,0.00064
343,18,0.00064
344,19,0.00072
345,15,0.00066
346,16,0.00064
347,17,0.0007
348,18,0.00072
349,19,0.0007
350,14,0.00056
351,15,0.00058
352,16,0.00062
353,17,0.00064
354,18,0.00068
355,15,0.00058
356,16,0.0006
357,17,0.00066
358,18,0.00066
359,19,0.0007
360,15,0.00062
361,16,0.0006
362,17,0.00062
363,18,0.00064
364,19,0.00064
365,16,0.00058
366,17,0.00068
367,18,0.00066
368,19,0.00066
369,20,0.00072
370,16,0.00066
371,17,0.00062
372,18,0.00062
373,19,0.00066
374,20,0.00066
375,15,0.00064
376,16,0.00058
377,17,0.00064
378,18,0.00062
379,19,0.00072
380,16,0.0006
381,17,0.00062
382,18,0.00064
383,19,0.00072
384,20,0.0007
385,16,0.00054
386,17,0.0006
387,18,0.00068
388,19,0.0007
389,20,0.00068
390,17,0.00064
391,18,0.00064
392,19,0.0007
393,20,0.0007
394,21,0.00076
395,17,0.00062
396,18,0.00066
397,19,0.0007
398,20,0.00068
399,21,0.00074
400,16,0.00058
401,17,0.00066
402,18,0.00066
403,19,0.00072
404,20,0.00074
405,17,0.0006
406,18,0.0007
407,19,0.00072
408,20,0.00066
409,21,0.0007
410,17,0.00064
411,18,0.00066
412,19,0.00074
413,20,0.00072
414,21,0.0007
415,18,0.00064
416,19,0.0007
417,20,0.00068
418,21,0.0007
419,22,0.00074
420,18,0.00066
421,19,0.00072
422,20,0.00072
423,21,0.00076
424,22,0.00076
425,17,0.00096
426,18,0.00096
427,19,0.0008
428,20,0.00076
429,21,0.0007
430,18,0.00064
431,19,0.00068
432,20,0.00072
433,21,0.00072
434,22,0.0008
435,18,0.00066
436,19,0.00068
437,20,0.00072
438,21,0.00074
439,22,0.00076
440,19,0.00068
441,20,0.00072
442,21,0.00074
443,22,0.00076
444,23,0.0008
445,19,0.00072
446,20,0.00066
447,21,0.00078
448,22,0.0008
449,23,0.00078
450,18,0.00068
451,19,0.00074
452,20,0.00074
453,21,0.00084
454,22,0.00084
455,19,0.00074
456,20,0.00076
457,21,0.00076
458,22,0.00074
459,23,0.0008
460,19,0.00072
461,20,0.0007
462,21,0.00076
463,22,0.00078
464,23,0.00082
465,20,0.00068
466,21,0.00072
467,22,0.00076
468,23,0.00154
469,24,0.00164
470,20,0.00136
471,21,0.00142
472,22,0.0015
473,23,0.00076
474,24,0.0008
475,19,0.00068
476,20,0.00072
477,21,0.00076
478,22,0.00074
479,23,0.00082
480,20,0.00068
481,21,0.00074
482,22,0.00076
483,23,0.00076
484,24,0.00078
485,20,0.00066
486,21,0.00072
487,22,0.00074
488,23,0.0008
489,24,0.00084
490,21,0.0007
491,22,0.00076
492,23,0.00078
493,24,0.00082
494,25,0.0008
495,21,0.0007
496,22,0.0008
497,23,0.00078
498,24,0.00084
499,25,0.00076
500,20,0.0007
501,21,0.0007
502,22,0.00076
503,23,0.00076
504,24,0.0008
505,21,0.00074
506,22,0.00078
507,23,0.00084
508,24,0.00082
509,25,0.00078
510,21,0.00068
511,22,0.00076
512,23,0.00086
513,24,0.0008
514,25,0.00082
515,22,0.00082
516,23,0.00082
517,24,0.0008
518,25,0.0008
519,26,0.00084
520,22,0.0008
521,23,0.00078
522,24,0.00082
523,25,0.00082
524,26,0.0009
525,21,0.00074
526,22,0.00074
527,23,0.0008
528,24,0.0008
529,25,0.0009
530,22,0.00074
531,23,0.00086
532,24,0.00084
533,25,0.00088
534,26,0.00088
535,22,0.00072
536,23,0.00078
537,24,0.0008
538,25,0.00082
539,26,0.00086
540,23,0.00078
541,24,0.0008
542,25,0.0019
543,26,0.00088
544,27,0.00094
545,23,0.00086
546,24,0.00084
547,25,0.00074
548,26,0.00076
549,27,0.00088
550,22,0.00078
551,23,0.00076
552,24,0.00082
553,25,0.00088
554,26,0.0008
555,23,0.00074
556,24,0.00078
557,25,0.00088
558,26,0.00084
559,27,0.00082
560,23,0.00074
561,24,0.00076
562,25,0.00086
563,26,0.00088
564,27,0.00086
565,24,0.00072
566,25,0.00078
567,26,0.0008
568,27,0.00082
569,28,0.00088
570,24,0.00076
571,25,0.00078
572,26,0.00084
573,27,0.00086
574,28,0.00094
575,23,0.0008
576,24,0.0008
577,25,0.00084
578,26,0.00086
579,27,0.00082
580,24,0.00076
581,25,0.00082
582,26,0.00084
583,27,0.00088
584,28,0.00272
585,24,0.00074
586,25,0.0008
587,26,0.00084
588,27,0.00082
589,28,0.0009
590,25,0.0008
591,26,0.00086
592,27,0.00086
593,28,0.0009
594,29,0.00094
595,25,0.0008
596,26,0.00084
597,27,0.00084
598,28,0.00088
599,29,0.00088
600,24,0.0008
601,25,0.00084
602,26,0.00088
603,27,0.0009
604,28,0.0009
605,25,0.00078
606,26,0.00078
607,27,0.00084
608,28,0.00088
609,29,0.00092
610,25,0.00084
611,26,0.0009
612,27,0.00084
613,28,0.00094
614,29,0.001
615,26,0.0009
616,27,0.00092
617,28,0.00092
618,29,0.0009
619,30,0.00092
620,26,0.00084
621,27,0.00084
622,28,0.0009
623,29,0.0009
624,30,0.00094
625,25,0.00078
626,26,0.00082
627,27,0.00086
628,28,0.00094
629,29,0.00088
630,26,0.00086
631,27,0.00088
632,28,0.0009
633,29,0.00094
634,30,0.00096
635,26,0.0008
636,27,0.00086
637,28,0.00088
638,29,0.0009
639,30,0.0009
640,27,0.0008
641,28,0.00082
642,29,0.00088
643,30,0.00094
644,31,0.0009
645,27,0.00084
646,28,0.00082
647,29,0.00094
648,30,0.00096
649,31,0.00094
650,26,0.00078
651,27,0.0008
652,28,0.00094
653,29,0.00086
654,30,0.00096
655,27,0.0008
656,28,0.00084
657,29,0.00094
658,30,0.00088
659,31,0.00094
660,27,0.00082
661,28,0.00088
662,29,0.0009
663,30,0.00096
664,31,0.0009
665,28,0.00086
666,29,0.00094
667,30,0.0009
668,31,0.00094
669,32,0.00094
670,28,0.00084
671,29,0.00094
672,30,0.00096
673,31,0.00092
674,32,0.00098
675,27,0.00084
676,28,0.00086
677,29,0.0009
678,30,0.00092
679,31,0.00092
680,28,0.00088
681,29,0.0009
682,30,0.00094
683,31,0.00092
684,32,0.00104
685,28,0.00094
686,29,0.00098
687,30,0.00098
688,31,0.00104
689,32,0.00098
690,29,0.00092
691,30,0.00088
692,31,0.00092
693,32,0.00096
694,33,0.00102
695,29,0.00086
696,30,0.00094
697,31,0.00094
698,32,0.00096
699,33,0.001
700,28,0.00088
701,29,0.00094
702,30,0.00084
703,31,0.0009
704,32,0.00092
705,29,0.00096
706,30,0.0009
707,31,0.00098
708,32,0.00096
709,33,0.00104
710,29,0.00092
711,30,0.00094
712,31,0.00124
713,32,0.001
714,33,0.00108
715,30,0.00096
716,31,0.00096
717,32,0.00098
718,33,0.00098
719,34,0.00102
720,30,0.00094
721,31,0.00092
722,32,0.00096
723,33,0.00094
724,34,0.00102
725,29,0.00086
726,30,0.00096
727,31,0.00102
728,32,0.00094
729,33,0.00098
730,30,0.00088
731,31,0.00092
732,32,0.00098
733,33,0.00106
734,34,0.001
735,30,0.00092
736,31,0.00096
737,32,0.001
738,33,0.00098
739,34,0.00102
740,31,0.00094
741,32,0.001
742,33,0.0023
743,34,0.00106
744,35,0.00104
745,31,0.00096
746,32,0.00096
747,33,0.001
748,34,0.001
749,35,0.00104
750,30,0.0009
751,31,0.001
752,32,0.00102
753,33,0.00102
754,34,0.00106
755,31,0.00098
756,32,0.001
757,33,0.00098
758,34,0.001
759,35,0.00102
760,31,0.00104
761,32,0.00112
762,33,0.00106
763,34,0.00114
764,35,0.00114
765,32,0.00104
766,33,0.00096
767,34,0.00094
768,35,0.0011
769,36,0.00106
770,32,0.00096
771,33,0.00096
772,34,0.00098
773,35,0.00128
774,36,0.00102
775,31,0.00098
776,32,0.00094
777,33,0.00106
778,34,0.00096
779,35,0.00096
780,32,0.00096
781,33,0.001
782,34,0.00102
783,35,0.00098
784,36,0.00102
785,32,0.00098
786,33,0.00092
787,34,0.00098
788,35,0.00104
789,36,0.00106
790,33,0.00098
791,34,0.00098
792,35,0.001
793,36,0.00106
794,37,0.00104
795,33,0.00102
796,34,0.00102
797,35,0.00108
798,36,0.0012
799,37,0.00114
800,32,0.001
801,33,0.0011
802,34,0.00106
803,35,0.00106
804,36,0.00102
805,33,0.00096
806,34,0.00098
807,35,0.00104
808,36,0.00102
809,37,0.00104
810,33,0.00096
811,34,0.001
812,35,0.00102
813,36,0.00114
814,37,0.00106
815,34,0.00098
816,35,0.00098
817,36,0.001
818,37,0.00098
819,38,0.00108
820,34,0.00104
821,35,0.00106
822,36,0.00104
823,37,0.001
824,38,0.00266
825,33,0.00102
826,34,0.00108
827,35,0.00108
828,36,0.00108
829,37,0.00114
830,34,0.00102
831,35,0.00114
832,36,0.00134
833,37,0.0013
834,38,0.00134
835,34,0.00122
836,35,0.0012
837,36,0.00118
838,37,0.0012
839,38,0.0011
840,35,0.00104
841,36,0.00112
842,37,0.00112
843,38,0.0011
844,39,0.00114
845,35,0.00102
846,36,0.001
847,37,0.0011
848,38,0.00104
849,39,0.00114
850,34,0.001
851,35,0.00106
852,36,0.00106
853,37,0.001
854,38,0.00108
855,35,0.00096
856,36,0.00112
857,37,0.00108
858,38,0.00108
859,39,0.00118
860,35,0.00102
861,36,0.00108
862,37,0.0011
863,38,0.0012
864,39,0.00122
865,36,0.00114
866,37,0.0012
867,38,0.00112
868,39,0.00142
869,40,0.00126
870,36,0.00116
871,37,0.00118
872,38,0.00122
873,39,0.00116
874,40,0.00118
875,35,0.00106
876,36,0.00108
877,37,0.00122
878,38,0.00118
879,39,0.00124
880,36,0.00116
881,37,0.00114
882,38,0.00124
883,39,0.00122
884,40,0.00124
885,36,0.00102
886,37,0.00112
887,38,0.00108
888,39,0.00108
889,40,0.0011
890,37,0.00108
891,38,0.00108
892,39,0.00114
893,40,0.00116
894,41,0.00116
895,37,0.00108
896,38,0.0011
897,39,0.00116
898,40,0.00126
899,41,0.00126
900,36,0.00116
901,37,0.00116
902,38,0.00118
903,39,0.0012
904,40,0.00118
905,37,0.00108
906,38,0.00126
907,39,0.0012
908,40,0.00164
909,41,0.00136
910,37,0.00122
911,38,0.00122
912,39,0.00122
913,40,0.00126
914,41,0.00126
915,38,0.00116
916,39,0.00118
917,40,0.00124
918,41,0.0011
919,42,0.0012
920,38,0.00108
921,39,0.00118
922,40,0.00122
923,41,0.00122
924,42,0.0015
925,37,0.00108
926,38,0.00106
927,39,0.00114
928,40,0.00118
929,41,0.00148
930,38,0.00118
931,39,0.00118
932,40,0.0012
933,41,0.00116
934,42,0.00118
935,38,0.00112
936,39,0.0011
937,40,0.00116
938,41,0.00114
939,42,0.00124
940,39,0.00136
941,40,0.00118
942,41,0.00116
943,42,0.00124
944,43,0.00136
945,39,0.00114
946,40,0.0012
947,41,0.00124
948,42,0.00124
949,43,0.00122
950,38,0.00108
951,39,0.00114
952,40,0.00114
953,41,0.0011
954,42,0.0012
955,39,0.00108
956,40,0.00108
957,41,0.00114
958,42,0.0012
959,43,0.00116
960,39,0.00106
961,40,0.00116
962,41,0.00122
963,42,0.0012
964,43,0.00122
965,40,0.0011
966,41,0.0012
967,42,0.0012
968,43,0.0012
969,44,0.00122
970,40,0.00114
971,41,0.00122
972,42,0.0013
973,43,0.00134
974,44,0.00142
975,39,0.00148
976,40,0.00112
977,41,0.00118
978,42,0.00126
979,43,0.00124
980,40,0.00118
981,41,0.00116
982,42,0.0012
983,43,0.00122
984,44,0.00118
985,40,0.00112
986,41,0.0012
987,42,0.00128
988,43,0.00132
989,44,0.0013
990,41,0.00124
991,42,0.0012
992,43,0.00124
993,44,0.0013
994,45,0.0013
995,41,0.0012
996,42,0.00116
997,43,0.00124
998,44,0.00126
999,45,0.00122
1000,40,0.00128
